g,r,v,z_plus,z_minus,p_plus,p_minus,abs_E_plus,abs_E_minus,worst_case,identity
0.03676,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1177767024,0.1324807024,0.1324807024,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.0372,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.11677616000000002,0.13165616000000002,0.13165616000000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.03764000000000001,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.11577523039999998,0.1308312304,0.1308312304,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.03808,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1147739136,0.13000591360000002,0.13000591360000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.03852,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.11377220960000001,0.1291802096,0.1291802096,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.038959999999999995,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.11277011840000002,0.12835411840000002,0.12835411840000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.039400000000000004,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.11176763999999999,0.12752764,0.12752764,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.03984,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1107647744,0.1267007744,0.1267007744,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.040279999999999996,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.10976152160000001,0.1258735216,0.1258735216,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.04071999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.10875788160000001,0.12504588160000002,0.12504588160000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.04116,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1077538544,0.12421785440000001,0.12421785440000001,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.0416,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.10674944,0.12338944,0.12338944,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.042039999999999994,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.10574463840000001,0.12256063840000002,0.12256063840000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.04247999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.10473944960000003,0.12173144960000003,0.12173144960000003,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.04292,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1037338736,0.1209018736,0.1209018736,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.043359999999999996,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.10272791040000001,0.12007191040000002,0.12007191040000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.04379999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.10172156000000003,0.11924156000000002,0.11924156000000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.04423999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.10071482240000003,0.11841082240000003,0.11841082240000003,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.04468,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.0997076976,0.11757969760000002,0.11757969760000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.04512000000000001,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.09870018559999999,0.1167481856,0.1167481856,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.04556,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.0976922864,0.1159162864,0.1159162864,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.046,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.09668399999999999,0.11508400000000002,0.11508400000000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.046439999999999995,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.09567532640000001,0.1142513264,0.1142513264,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.04687999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.09466626560000002,0.11341826560000003,0.11341826560000003,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.04732,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.0936568176,0.11258481760000001,0.11258481760000001,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.04776,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.09264698240000001,0.1117509824,0.1117509824,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.04819999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.09163676000000001,0.11091676000000002,0.11091676000000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.04864,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.0906261504,0.11008215040000001,0.11008215040000001,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.04908,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.08961515360000001,0.10924715360000001,0.10924715360000001,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.049519999999999995,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.0886037696,0.10841176960000001,0.10841176960000001,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.04995999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.08759199840000002,0.10757599840000003,0.10757599840000003,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.0504,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.08657984,0.10673984,0.10673984,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.050839999999999996,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.08556729440000001,0.10590329440000001,0.10590329440000001,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.05127999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.08455436160000003,0.10506636160000003,0.10506636160000003,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.05171999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.08354104160000003,0.10422904160000003,0.10422904160000003,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.05216,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.0825273344,0.1033913344,0.1033913344,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.052599999999999994,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.08151324000000003,0.10255324000000003,0.10255324000000003,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.053040000000000004,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.0804987584,0.1017147584,0.1017147584,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.05348,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.0794838896,0.1008758896,0.1008758896,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.053919999999999996,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.07846863360000002,0.10003663360000002,0.10003663360000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.05435999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.07745299040000002,0.09919699040000002,0.09919699040000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.05479999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.07643696000000003,0.09835696000000003,0.09835696000000003,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.05524,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.0754205424,0.09751654240000002,0.09751654240000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.05568000000000001,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.07440373759999999,0.09667573759999999,0.09667573759999999,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.05612,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.07338654559999999,0.0958345456,0.0958345456,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.05656,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.07236896639999998,0.09499296640000002,0.09499296640000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.056999999999999995,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.071351,0.09415100000000001,0.09415100000000001,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.05743999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.07033264640000003,0.09330864640000003,0.09330864640000003,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.05787999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.06931390560000003,0.09246590560000002,0.09246590560000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.05832,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.06829477760000002,0.09162277760000001,0.09162277760000001,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.05876000000000001,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.06727526239999998,0.09077926239999999,0.09077926239999999,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.0592,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.06625535999999999,0.08993536,0.08993536,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.05964,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.06523507039999998,0.08909107040000001,0.08909107040000001,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.060079999999999995,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.06421439360000003,0.08824639360000003,0.08824639360000003,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.06051999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.06319332960000001,0.08740132960000002,0.08740132960000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.060959999999999986,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.06217187840000002,0.08655587840000004,0.08655587840000004,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.061399999999999996,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.06115004000000002,0.08571004000000002,0.08571004000000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.061840000000000006,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.06012781439999998,0.0848638144,0.0848638144,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.06228,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.05910520159999999,0.08401720160000001,0.08401720160000001,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.06272,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.05808220160000002,0.08317020160000002,0.08317020160000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.06316,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.05705881440000002,0.08232281440000001,0.08232281440000001,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.06359999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.056035040000000036,0.08147504000000003,0.08147504000000003,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.06404,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.05501087839999999,0.08062687840000002,0.08062687840000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.06448,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.053986329599999994,0.07977832960000002,0.07977832960000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.06491999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.05296139360000002,0.07892939360000002,0.07892939360000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.06536,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.051936070400000006,0.0780800704,0.0780800704,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.0658,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.050910360000000016,0.07723036000000001,0.07723036000000001,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.06624,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.04988426240000002,0.07638026240000002,0.07638026240000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.06668,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.048857777599999985,0.0755297776,0.0755297776,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.06712,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.0478309056,0.07467890560000001,0.07467890560000001,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.06756,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.04680364640000001,0.07382764640000003,0.07382764640000003,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.06799999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.04577600000000004,0.07297600000000004,0.07297600000000004,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.06843999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.04474796640000003,0.07212396640000002,0.07212396640000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.06888,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.04371954560000002,0.07127154560000001,0.07127154560000001,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.06932,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.04269073759999997,0.0704187376,0.0704187376,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.06976,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.04166154239999997,0.06956554239999999,0.06956554239999999,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.0702,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.040631959999999995,0.06871196000000002,0.06871196000000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.07064,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.03960199040000001,0.06785799040000001,0.06785799040000001,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.07107999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.038571633600000016,0.06700363360000003,0.06700363360000003,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.07151999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.037540889600000016,0.06614888960000001,0.06614888960000001,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.07196,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.03650975840000001,0.06529375840000001,0.06529375840000001,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.0724,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.035478239999999966,0.06443823999999998,0.06443823999999998,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.07284,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.03444633439999997,0.0635823344,0.0635823344,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.07328,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.0334140416,0.0627260416,0.0627260416,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.07372,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.03238136160000002,0.061869361600000033,0.061869361600000033,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.07415999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.03134829440000003,0.06101229440000003,0.06101229440000003,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.07459999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.030314840000000037,0.06015484000000004,0.06015484000000004,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.07504,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.029280998400000008,0.05929699840000002,0.05929699840000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.07548,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.02824676959999997,0.058438769599999996,0.058438769599999996,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.07592,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.02721215360000001,0.05758015360000002,0.05758015360000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.07636,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.026177150400000015,0.05672115040000003,0.05672115040000003,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.0768,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.025141760000000013,0.05586176000000001,0.05586176000000001,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.07723999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.024105982400000003,0.05500198240000004,0.05500198240000004,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.07768,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.023069817599999987,0.0541418176,0.0541418176,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.07812,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.022033265600000018,0.053281265600000016,0.053281265600000016,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.07856,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.020996326399999987,0.052420326399999995,0.052420326399999995,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.079,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.019959000000000005,0.05155900000000002,0.05155900000000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.07944,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.018921286400000015,0.05069728640000001,0.05069728640000001,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.07987999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.017883185600000018,0.049835185600000026,0.049835185600000026,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.08032,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.016844697599999986,0.048972697600000004,0.048972697600000004,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.08076,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.015805822399999975,0.0481098224,0.0481098224,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.0812,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.014766560000000012,0.04724656000000002,0.04724656000000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.08163999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.013726910400000014,0.046382910400000005,0.046382910400000005,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.08208,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.01268687360000001,0.04551887360000001,0.04551887360000001,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.08252,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.011646449599999997,0.04465444960000001,0.04465444960000001,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.08295999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.010605638400000006,0.043789638400000025,0.043789638400000025,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.0834,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.00956443999999998,0.04292444000000001,0.04292444000000001,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.08384,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.008522854400000002,0.04205885440000001,0.04205885440000001,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.08428,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.007480881600000017,0.04119288160000001,0.04119288160000001,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.08471999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.0064385216000000245,0.040326521600000026,0.040326521600000026,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.08516,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.005395774399999997,0.03945977440000001,0.03945977440000001,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.0856,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.004352639999999991,0.03859264000000001,0.03859264000000001,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.08604,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.0033091183999999774,0.03772511840000001,0.03772511840000001,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.08648,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.002265209600000012,0.036857209600000024,0.036857209600000024,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.08692,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.001220913600000012,0.035988913600000005,0.035988913600000005,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.08736,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.00017623040000000478,0.03512023040000001,0.03512023040000001,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.08779999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.0008688399999999818,0.03425116000000003,0.03425116000000003,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.08823999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.0019142975999999756,0.033381702400000046,0.033381702400000046,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.08868000000000001,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.002960142400000032,0.0325118576,0.0325118576,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.08912,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.004006374400000012,0.0316416256,0.0316416256,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.08956,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.0050529936,0.030771006399999995,0.030771006399999995,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.09,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.006099999999999994,0.02990000000000001,0.02990000000000001,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.09043999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.007147393599999996,0.029028606400000018,0.029028606400000018,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.09087999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.008195174399999977,0.028156825600000046,0.028156825600000046,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.09132,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.009243342399999993,0.027284657600000012,0.027284657600000012,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.09176,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.010291897599999988,0.026412102400000026,0.026412102400000026,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.0922,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.011340840000000019,0.025539159999999977,0.025539159999999977,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
